candidate_rank,frame_index,capture_time_s,used_for_calibration,selected_rank,score,num_charuco,num_aruco,corner_fraction,sharpness,centroid_u,centroid_v,centroid_u_norm,centroid_v_norm,bbox_area_norm,bbox_diag_norm,edge_margin_px,edge_margin_norm,radius_norm,corner_radius_norm_max,grid_col,grid_row,corner_grid_cells,edge_corners_lrtb,radius_bin,size_bin,selected_reprojection_mean_px
376,1073,45.562000,0,,0.861186,48.000000,31.000000,1.000000,3795.904284,547.256499,431.394952,0.285178,0.399810,0.198591,0.419466,134.142914,0.124206,0.335221,0.741240,1,1,0:0 0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,4/0/0/0,2,3,
377,1074,45.656000,1,41,0.867218,48.000000,31.000000,1.000000,3655.470399,537.561105,432.542541,0.280126,0.400874,0.198380,0.419799,122.699532,0.113611,0.341089,0.745956,1,2,0:0 0:1 0:2 1:0 1:1 1:2 2:1 2:2 2:3 3:1 3:2 3:3,5/0/0/0,2,3,0.305998
378,1076,45.797000,0,,0.824918,44.000000,29.000000,0.916667,3094.282370,548.905297,447.099201,0.286037,0.414364,0.166912,0.387627,152.177948,0.140906,0.325925,0.693897,2,2,0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,4/0/0/0,2,3,
379,1077,45.890000,0,,0.825411,44.000000,29.000000,0.916667,3350.892081,533.571579,453.510982,0.278047,0.420307,0.166537,0.388144,133.699188,0.123796,0.333509,0.697187,1,2,0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2,5/0/0/0,2,3,
380,1078,45.984000,0,,0.855021,46.000000,30.000000,0.958333,3674.070027,511.469307,444.134463,0.266529,0.411617,0.184268,0.403007,121.531372,0.112529,0.353045,0.755856,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
381,1079,46.078000,0,,0.828823,42.000000,29.000000,0.875000,3717.984438,508.728575,445.638527,0.265101,0.413011,0.184554,0.403401,117.718994,0.108999,0.354245,0.756039,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
382,1080,46.172000,1,42,0.863978,46.000000,30.000000,0.958333,3382.339291,501.408723,449.342269,0.261286,0.416443,0.184324,0.403284,110.191582,0.102029,0.357676,0.757235,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,7/0/0/0,3,3,0.327175
383,1081,46.265000,0,,0.812799,42.000000,28.000000,0.875000,3145.521141,518.450621,470.180323,0.270167,0.435756,0.156539,0.374096,135.517303,0.125479,0.337492,0.710330,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
384,1082,46.359000,0,,0.819784,42.000000,28.000000,0.875000,3314.649061,507.734890,476.110550,0.264583,0.441252,0.156426,0.374435,121.338074,0.112350,0.343140,0.714397,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
385,1083,46.453000,1,43,0.857331,44.000000,29.000000,0.916667,3176.226252,479.323025,467.924591,0.249778,0.433665,0.172146,0.388419,102.839783,0.095222,0.366092,0.772330,1,2,0:0 0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,7/0/0/0,3,3,0.279393
386,1084,46.547000,1,44,0.795254,41.000000,27.000000,0.854167,3136.275303,494.365034,488.492037,0.257616,0.452727,0.145552,0.358175,141.765213,0.131264,0.349241,0.641974,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,0.336066
387,1085,46.640000,0,,0.805112,41.000000,27.000000,0.854167,3663.408325,484.593696,476.028875,0.252524,0.441176,0.151029,0.362008,145.563385,0.134781,0.359735,0.707690,1,2,0:0 0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
388,1086,46.734000,0,,0.806294,41.000000,27.000000,0.854167,3698.521474,481.145458,474.048548,0.250727,0.439341,0.153122,0.364058,141.959167,0.131444,0.362813,0.715572,1,2,0:0 0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
389,1088,46.875000,0,,0.777203,37.000000,26.000000,0.770833,3936.581563,487.473676,475.099147,0.254025,0.440314,0.153580,0.363938,146.597473,0.135738,0.357956,0.716076,1,2,0:0 0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
390,1089,46.968000,0,,0.813802,42.000000,28.000000,0.875000,4025.723292,477.304460,477.139693,0.248726,0.442205,0.157715,0.368624,137.617584,0.127424,0.364634,0.717011,1,2,0:0 0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,2,3,
391,1090,47.062000,0,,0.813940,42.000000,28.000000,0.875000,4154.286460,479.660602,472.205255,0.249953,0.437632,0.157179,0.368090,140.166016,0.129783,0.364453,0.717936,1,2,0:0 0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,2,3,
392,1091,47.172000,0,,0.815138,42.000000,28.000000,0.875000,3992.034042,481.948644,465.802237,0.251146,0.431698,0.158862,0.369654,143.218445,0.132610,0.364948,0.725918,1,2,0:0 0:1 0:2 0:3 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,2,3,
393,1092,47.265000,0,,0.815314,42.000000,28.000000,0.875000,4153.974877,487.250670,459.143148,0.253909,0.425527,0.158640,0.369219,148.958038,0.137924,0.363613,0.727094,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,2,3,
394,1093,47.359000,0,,0.834868,42.000000,28.000000,0.875000,4106.069508,494.210138,455.707780,0.257535,0.422343,0.160710,0.375430,111.466545,0.103210,0.360055,0.764172,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
395,1095,47.500000,0,,0.847200,44.000000,29.000000,0.916667,4357.624625,484.694049,444.198459,0.252576,0.411676,0.180664,0.393501,123.526558,0.114376,0.371536,0.811203,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/1/0,3,3,
396,1096,47.593000,0,,0.860352,44.000000,29.000000,0.916667,4441.434402,474.508433,445.596678,0.247269,0.412972,0.182231,0.395559,107.740578,0.099760,0.378013,0.817679,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,7/0/1/0,3,3,
397,1098,47.734000,0,,0.859324,44.000000,29.000000,0.916667,4948.115589,474.187267,444.705438,0.247101,0.412146,0.183395,0.396482,109.688011,0.101563,0.378619,0.820846,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,7/0/1/0,3,3,
398,1100,47.875000,1,45,0.859469,44.000000,29.000000,0.916667,5097.563251,475.262056,441.658375,0.247661,0.409322,0.185490,0.398554,110.744110,0.102541,0.379203,0.827240,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,7/0/1/0,3,3,0.266095
399,1102,48.000000,0,,0.858661,44.000000,29.000000,0.916667,5136.030885,475.393083,442.044759,0.247730,0.409680,0.185194,0.398222,111.637596,0.103368,0.378941,0.826450,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,7/0/1/0,3,3,
400,1103,48.093000,0,,0.835333,40.000000,28.000000,0.833333,5122.872219,472.437480,440.444159,0.246189,0.408197,0.187133,0.400272,105.560478,0.097741,0.381701,0.834117,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,7/0/1/0,3,3,
401,1105,48.234000,1,46,0.835523,40.000000,28.000000,0.833333,5175.286507,472.594355,439.941160,0.246271,0.407730,0.188295,0.401427,105.891769,0.098048,0.381817,0.837086,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,7/0/1/0,3,3,0.268338
402,1106,48.328000,0,,0.787921,38.000000,27.000000,0.791667,5118.577947,489.559588,456.290162,0.255112,0.422882,0.159264,0.369078,152.826431,0.141506,0.363090,0.738917,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,2,3,
403,1108,48.468000,0,,0.801089,41.000000,27.000000,0.854167,4964.708876,488.996478,464.443386,0.254818,0.430439,0.147777,0.356912,156.063309,0.144503,0.360424,0.680872,1,2,0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
404,1109,48.562000,0,,0.817608,42.000000,28.000000,0.875000,4200.839246,475.030932,459.240779,0.247541,0.425617,0.159087,0.369128,147.362396,0.136447,0.372205,0.742389,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,2,3,
405,1111,48.703000,0,,0.813079,41.000000,27.000000,0.854167,4642.874443,470.384284,451.613541,0.245119,0.418548,0.160589,0.370679,142.181107,0.131649,0.378414,0.760807,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,3,3,
406,1112,48.797000,0,,0.785382,37.000000,26.000000,0.770833,4870.125892,468.594890,450.519437,0.244187,0.417534,0.163316,0.373738,134.711182,0.124733,0.380108,0.770605,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,3,3,
407,1114,48.937000,0,,0.816496,41.000000,27.000000,0.854167,4646.307802,462.214190,443.489915,0.240862,0.411019,0.165844,0.376540,131.927780,0.122155,0.387479,0.783587,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,3,3,
408,1116,49.078000,0,,0.823146,42.000000,28.000000,0.875000,4649.360146,472.215668,445.719559,0.246074,0.413086,0.165984,0.376642,128.697067,0.119164,0.379559,0.774664,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/1/0,3,3,
409,1118,49.218000,0,,0.826474,42.000000,28.000000,0.875000,5059.575988,475.006236,444.291118,0.247528,0.411762,0.161711,0.371774,124.646988,0.115414,0.378228,0.776016,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/1/0,3,3,
410,1119,49.312000,0,,0.828221,42.000000,28.000000,0.875000,5007.441630,476.278530,442.896107,0.248191,0.410469,0.161166,0.371166,122.687065,0.113599,0.377951,0.777580,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/1/0,3,3,
411,1121,49.453000,0,,0.832921,42.000000,28.000000,0.875000,5066.196742,479.421968,439.986694,0.249829,0.407773,0.161570,0.371692,117.108078,0.108433,0.377071,0.780217,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/1/0,3,3,
412,1123,49.593000,0,,0.832551,42.000000,28.000000,0.875000,4977.122964,475.148556,442.078495,0.247602,0.409711,0.162243,0.372447,118.132927,0.109382,0.379096,0.783020,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/1/0,3,3,
413,1124,49.687000,0,,0.828179,42.000000,28.000000,0.875000,4730.564499,473.367286,447.304819,0.246674,0.414555,0.161667,0.371815,123.027077,0.113914,0.378087,0.779051,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/1/0,3,3,
414,1126,49.828000,0,,0.804593,41.000000,27.000000,0.854167,4813.058919,472.682785,462.703839,0.246317,0.428827,0.149221,0.357394,153.590927,0.142214,0.372614,0.704233,1,2,0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
415,1128,49.953000,0,,0.793158,38.000000,27.000000,0.791667,4752.959330,471.350250,455.757971,0.245623,0.422389,0.161016,0.370988,133.273300,0.123401,0.376115,0.773831,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
416,1129,50.047000,0,,0.821979,42.000000,28.000000,0.875000,4979.752343,473.468149,452.996905,0.246726,0.419830,0.160674,0.370633,131.185013,0.121468,0.375698,0.771525,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
417,1131,50.187000,0,,0.792793,38.000000,27.000000,0.791667,5075.901490,478.391069,452.960838,0.249292,0.419797,0.159847,0.369688,129.818283,0.120202,0.372256,0.771398,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
418,1133,50.328000,0,,0.791806,38.000000,27.000000,0.791667,5096.409516,482.809129,455.986568,0.251594,0.422601,0.158862,0.368603,132.836990,0.122997,0.367957,0.764821,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
419,1134,50.422000,0,,0.820153,42.000000,28.000000,0.875000,5138.050152,480.647754,457.819457,0.250468,0.424300,0.157858,0.367421,137.707108,0.127507,0.368773,0.759350,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
420,1135,50.515000,0,,0.820162,42.000000,28.000000,0.875000,5041.254410,478.668172,458.552177,0.249436,0.424979,0.158294,0.367899,138.776245,0.128497,0.369893,0.759416,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
421,1137,50.656000,0,,0.821714,42.000000,28.000000,0.875000,4766.669695,477.319893,451.928842,0.248734,0.418840,0.160064,0.369923,130.752136,0.121067,0.373421,0.769759,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
422,1138,50.750000,0,,0.826636,42.000000,28.000000,0.875000,5058.370119,481.203842,446.855880,0.250758,0.414139,0.161192,0.371240,123.971771,0.114789,0.372811,0.773619,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/1/0,3,3,
423,1139,50.843000,0,,0.796319,38.000000,27.000000,0.791667,4852.147683,485.159291,447.621442,0.252819,0.414848,0.161101,0.371076,125.349228,0.116064,0.369728,0.773038,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/1/0,3,3,
424,1140,50.937000,0,,0.821444,42.000000,28.000000,0.875000,4146.616482,486.401750,446.733324,0.253466,0.414025,0.160838,0.370813,133.132889,0.123271,0.369244,0.767959,1,2,0:0 0:1 0:2 1:0 1:1 1:2 1:3 2:1 2:2 2:3,6/0/0/0,3,3,
425,1141,51.031000,0,,0.801483,41.000000,27.000000,0.854167,3890.551613,503.235292,457.743992,0.262238,0.424230,0.148652,0.358013,177.658264,0.164498,0.352907,0.683496,1,2,0:1 0:2 0:3 1:0 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
426,1142,51.125000,0,,0.769241,37.000000,26.000000,0.770833,3671.425577,521.168480,466.974920,0.271583,0.432785,0.146353,0.356424,189.116943,0.175108,0.336725,0.662993,1,2,0:1 0:2 0:3 1:0 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
427,1143,51.218000,0,,0.796475,41.000000,27.000000,0.854167,3709.269564,524.101944,470.596396,0.273112,0.436141,0.144533,0.355186,195.217361,0.180757,0.333335,0.650109,1,2,0:1 0:2 0:3 1:0 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
428,1144,51.312000,0,,0.794004,41.000000,27.000000,0.854167,3882.987811,530.718904,480.970439,0.276560,0.445756,0.143563,0.354811,200.625366,0.185764,0.325170,0.633639,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
429,1145,51.406000,0,,0.792255,41.000000,27.000000,0.854167,3797.833510,531.227127,492.964371,0.276825,0.456872,0.146542,0.358158,203.114990,0.188069,0.321457,0.621980,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3,5/0/0/0,2,3,
430,1146,51.500000,0,,0.806613,42.000000,28.000000,0.875000,3469.090468,529.468786,499.203938,0.275909,0.462654,0.150962,0.362535,213.606766,0.197784,0.321284,0.669087,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:3,6/0/0/0,2,3,
431,1147,51.593000,0,,0.855585,46.000000,30.000000,0.958333,3652.944239,508.017782,501.655668,0.264730,0.464926,0.179269,0.404096,113.846359,0.105413,0.336398,0.720084,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:2 3:3,4/0/0/0,2,3,
432,1148,51.687000,1,47,0.856641,48.000000,31.000000,1.000000,4020.339360,505.052804,520.640799,0.263185,0.482522,0.178738,0.403401,126.898254,0.117498,0.335817,0.697045,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,6/0/0/0,2,3,0.404962
433,1149,51.781000,0,,0.853018,48.000000,31.000000,1.000000,4107.871916,511.981135,525.040233,0.266796,0.486599,0.176357,0.401171,136.323044,0.126225,0.330345,0.686790,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,6/0/0/0,2,3,
434,1150,51.875000,0,,0.837009,46.000000,30.000000,0.958333,3876.838706,539.426377,537.963828,0.281098,0.498576,0.171790,0.397406,153.410233,0.142047,0.309581,0.677282,1,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,5/0/0/0,2,3,
435,1152,52.015000,0,,0.803779,42.000000,29.000000,0.875000,3631.952205,574.941038,540.977475,0.299605,0.501369,0.169916,0.394531,192.935928,0.178644,0.283409,0.650192,2,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,5/0/0/0,2,3,
436,1153,52.109000,0,,0.830642,46.000000,30.000000,0.958333,3485.100740,593.244289,540.795286,0.309142,0.501200,0.166688,0.391134,212.240555,0.196519,0.269919,0.634834,2,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,5/0/0/0,2,3,
437,1154,52.203000,0,,0.798621,42.000000,29.000000,0.875000,3708.162454,618.371453,545.717909,0.322236,0.505763,0.162680,0.386581,239.278915,0.221555,0.251528,0.615806,2,2,0:1 0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,
438,1156,52.343000,0,,0.841642,48.000000,31.000000,1.000000,4928.506125,619.373030,542.154753,0.322758,0.502460,0.163197,0.385786,258.274109,0.239143,0.250682,0.610947,2,2,0:2 0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,
439,1157,52.437000,1,48,0.842307,48.000000,31.000000,1.000000,4875.914323,620.748835,551.164065,0.323475,0.510810,0.161640,0.383559,268.567230,0.248673,0.250111,0.615382,2,2,0:3 1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,0.481697
440,1159,52.578000,0,,0.829099,46.000000,30.000000,0.958333,4759.935357,635.940933,575.810738,0.331392,0.533652,0.167551,0.386728,249.994995,0.231477,0.243151,0.624548,2,2,1:1 1:2 1:3 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,
441,1161,52.718000,0,,0.833087,46.000000,30.000000,0.958333,4432.713332,628.890617,596.503659,0.327718,0.552830,0.181662,0.400112,212.074036,0.196365,0.254842,0.651138,2,2,1:1 1:2 1:3 1:4 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,
442,1163,52.859000,1,49,0.837645,46.000000,30.000000,0.958333,4665.411905,627.525367,623.293452,0.327006,0.577658,0.196126,0.413860,169.034912,0.156514,0.268170,0.681525,2,2,0:2 1:1 1:2 1:3 1:4 2:1 2:2 2:3 3:1 3:2 3:3,0/0/0/0,2,3,0.626912
443,1165,52.984000,0,,0.843905,46.000000,30.000000,0.958333,4528.546785,633.544649,651.020958,0.330143,0.603356,0.208570,0.425576,127.756714,0.118293,0.281190,0.713775,2,3,0:2 1:1 1:2 1:3 1:4 2:1 2:2 2:3 2:4 3:1 3:2 3:3,0/0/0/1,2,3,
444,1166,53.078000,1,50,0.878283,48.000000,31.000000,1.000000,4590.437657,617.618501,657.658110,0.321844,0.609507,0.220374,0.437529,105.974609,0.098125,0.295741,0.733692,2,3,0:2 1:2 1:3 1:4 2:1 2:2 2:3 2:4 3:1 3:2 3:3,0/0/0/2,2,4,0.646378
445,1168,53.203000,0,,0.829410,44.000000,29.000000,0.916667,4934.204545,636.054835,674.051034,0.331451,0.624700,0.210041,0.428934,121.173401,0.112198,0.296509,0.680501,2,3,0:2 1:2 1:3 1:4 2:1 2:2 2:3 2:4 3:1 3:2 3:3,0/0/0/1,2,3,
446,1169,53.297000,0,,0.816012,40.000000,28.000000,0.833333,4248.284903,631.596924,687.609634,0.329128,0.637266,0.212789,0.431237,104.528564,0.096786,0.309965,0.700002,2,3,0:2 0:3 1:2 1:3 1:4 2:1 2:2 2:3 2:4 3:1 3:2 3:3 3:4,0/0/0/1,2,3,
447,1171,53.422000,0,,0.821970,42.000000,28.000000,0.875000,4239.898820,623.662174,698.351632,0.324993,0.647221,0.201297,0.422562,121.627014,0.112618,0.323424,0.730452,2,3,0:3 1:2 1:3 1:4 2:1 2:2 2:3 2:4 3:1 3:2 3:3 3:4,0/0/0/1,2,3,
448,1173,53.562000,0,,0.782137,38.000000,26.000000,0.791667,4479.752799,651.388049,700.817256,0.339441,0.649506,0.195524,0.417190,112.950378,0.104584,0.310262,0.614715,2,3,0:3 1:2 1:3 1:4 2:2 2:3 2:4 3:1 3:2 3:3 3:4,0/0/0/1,2,3,
449,1175,53.703000,0,,0.843820,43.000000,28.000000,0.895833,5175.001103,608.995842,727.736167,0.317351,0.674454,0.199560,0.422704,97.529846,0.090305,0.357198,0.703553,2,3,0:2 0:3 1:2 1:3 1:4 2:2 2:3 2:4 3:1 3:2 3:3 3:4,1/0/0/2,2,3,
450,1176,53.797000,1,51,0.852438,43.000000,28.000000,0.895833,5443.005214,604.768394,736.514547,0.315148,0.682590,0.201627,0.424916,88.728943,0.082156,0.367449,0.715731,2,3,0:3 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/4,2,3,0.303793
451,1177,53.906000,0,,0.843968,41.000000,27.000000,0.854167,5206.000225,596.524757,734.387914,0.310852,0.680619,0.200431,0.423919,83.079163,0.076925,0.369865,0.727428,2,3,0:3 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/2,2,3,
452,1178,54.000000,0,,0.792308,39.000000,26.000000,0.812500,5415.823171,604.653264,730.570946,0.315088,0.677082,0.177345,0.406746,135.238831,0.125221,0.362079,0.719556,2,3,0:3 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/0,2,3,
453,1179,54.093000,0,,0.765408,35.000000,25.000000,0.729167,5472.971553,605.800686,731.854224,0.315686,0.678271,0.177275,0.406876,128.232788,0.118734,0.362636,0.727632,2,3,0:3 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/1,2,3,
454,1180,54.187000,0,,0.801208,39.000000,26.000000,0.812500,5396.622996,603.669848,745.043075,0.314575,0.690494,0.176842,0.406089,120.813904,0.111865,0.375953,0.733690,2,3,0:3 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/3,2,3,
455,1181,54.281000,0,,0.811018,39.000000,26.000000,0.812500,4783.541031,599.606326,755.327489,0.312458,0.700025,0.177740,0.406742,110.596497,0.102404,0.387769,0.746532,2,3,0:3 0:4 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/3,2,3,
456,1182,54.375000,0,,0.818121,39.000000,26.000000,0.812500,4921.920240,598.071092,762.478207,0.311658,0.706653,0.178461,0.407481,102.914734,0.095291,0.395419,0.754372,2,3,0:3 0:4 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/3,3,3,
457,1183,54.468000,1,52,0.830366,39.000000,26.000000,0.812500,4564.628534,596.811103,775.242592,0.311001,0.718482,0.178593,0.407085,89.417175,0.082794,0.408547,0.766573,2,3,0:3 0:4 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/6,3,3,0.358398
458,1184,54.578000,0,,0.810927,35.000000,24.000000,0.729167,4760.010437,573.926820,765.381535,0.299076,0.709343,0.169605,0.393698,79.685425,0.073783,0.410354,0.781359,2,3,0:3 0:4 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/2,3,3,
459,1185,54.672000,0,,0.747594,33.000000,23.000000,0.687500,5097.151394,587.953452,761.444114,0.306385,0.705694,0.147704,0.377142,131.909912,0.122139,0.399492,0.713127,2,3,0:3 0:4 1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/0,2,3,
460,1186,54.781000,0,,0.751223,33.000000,23.000000,0.687500,4950.968287,590.374324,767.945797,0.307647,0.711720,0.147322,0.376921,125.712646,0.116401,0.404537,0.717325,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/2,2,3,
461,1187,54.875000,0,,0.758119,33.000000,23.000000,0.687500,5314.473435,591.557463,775.994649,0.308263,0.719179,0.146385,0.375330,118.017761,0.109276,0.411831,0.723715,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/2,2,3,
462,1188,54.968000,0,,0.734673,29.000000,22.000000,0.604167,5128.756859,596.211526,770.342470,0.310689,0.713941,0.146031,0.375055,111.473267,0.103216,0.404004,0.728186,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/2,2,3,
463,1189,55.062000,0,,0.739320,29.000000,22.000000,0.604167,5516.111753,599.627967,776.345547,0.312469,0.719505,0.144804,0.373489,106.070190,0.098213,0.408290,0.731371,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,0/0/0/2,2,3,
464,1190,55.156000,0,,0.771516,33.000000,23.000000,0.687500,5507.559380,596.965262,792.021333,0.311081,0.734033,0.145380,0.374461,102.801636,0.095187,0.425351,0.734754,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/2,2,3,
465,1191,55.250000,0,,0.778250,33.000000,23.000000,0.687500,4966.338561,592.542727,797.663639,0.308777,0.739262,0.147133,0.377002,96.030396,0.088917,0.433157,0.744818,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/4,2,3,
466,1192,55.343000,0,,0.784984,33.000000,23.000000,0.687500,4828.658203,588.772115,803.981726,0.306812,0.745117,0.148267,0.378607,89.086426,0.082487,0.441371,0.753989,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/5,3,3,
467,1193,55.437000,0,,0.714792,26.000000,20.000000,0.541667,4694.230333,578.172646,780.126852,0.301289,0.723009,0.137078,0.371405,111.297058,0.103053,0.422420,0.765625,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:3 3:4,1/0/0/1,3,3,
468,1194,55.531000,0,,0.693375,28.000000,20.000000,0.583333,4763.872568,586.481139,795.416207,0.305618,0.737179,0.126874,0.365181,129.833862,0.120217,0.433678,0.707230,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:3 3:4,2/0/0/0,2,3,
