candidate_rank,frame_index,capture_time_s,used_for_calibration,selected_rank,score,num_charuco,num_aruco,corner_fraction,sharpness,centroid_u,centroid_v,centroid_u_norm,centroid_v_norm,bbox_area_norm,bbox_diag_norm,edge_margin_px,edge_margin_norm,radius_norm,grid_col,grid_row,corner_grid_cells,edge_corners_lrtb,radius_bin,size_bin,selected_reprojection_mean_px
594,1459,68.937000,0,,0.700753,33.000000,23.000000,0.687500,3736.272509,1400.862734,238.508474,0.729996,0.221046,0.095817,0.315026,77.449799,0.071713,0.511300,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/2/6/0,2,2,
595,1461,69.031000,0,,0.704651,33.000000,23.000000,0.687500,3769.079685,1404.605839,237.821969,0.731947,0.220410,0.096160,0.315436,73.445999,0.068006,0.513751,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/3/6/0,2,2,
596,1463,69.125000,0,,0.706700,33.000000,23.000000,0.687500,3890.098667,1406.008456,237.191648,0.732678,0.219825,0.096406,0.316116,71.451897,0.066159,0.515047,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/6/0,2,2,
597,1465,69.219000,0,,0.633014,28.000000,21.000000,0.583333,4086.704376,1394.132978,253.948266,0.726489,0.235355,0.086505,0.308055,98.840622,0.091519,0.492614,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/3/3/0,1,2,
598,1467,69.312000,0,,0.630426,28.000000,21.000000,0.583333,4159.780935,1394.074415,254.937342,0.726459,0.236272,0.085957,0.307659,101.084480,0.093597,0.491602,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/3/3/0,1,2,
599,1469,69.406000,0,,0.660101,32.000000,22.000000,0.666667,4279.448593,1394.509979,241.654629,0.726686,0.223962,0.085186,0.307984,101.772423,0.094234,0.505141,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/3/6/0,2,2,
600,1471,69.516000,0,,0.662455,32.000000,22.000000,0.666667,4320.645662,1394.783520,239.595241,0.726828,0.222053,0.085719,0.309553,100.039948,0.092630,0.507357,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/3/6/0,2,2,
601,1473,69.609000,0,,0.665581,32.000000,22.000000,0.666667,4302.450935,1397.103867,237.393986,0.728037,0.220013,0.086313,0.310793,97.625023,0.090394,0.510674,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/6/0,2,2,
602,1475,69.703000,0,,0.672552,32.000000,22.000000,0.666667,4121.683350,1402.623543,233.918670,0.730914,0.216792,0.088117,0.313402,92.782722,0.085910,0.516774,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/7/0,2,2,
603,1477,69.797000,0,,0.679566,32.000000,22.000000,0.666667,4321.713277,1406.026184,231.827105,0.732687,0.214854,0.090229,0.316018,87.932083,0.081419,0.520484,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/7/0,2,2,
604,1479,69.891000,0,,0.685090,32.000000,22.000000,0.666667,4295.541830,1404.691677,228.035560,0.731991,0.211340,0.091125,0.317018,82.896339,0.076756,0.523727,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/8/0,2,2,
605,1481,69.984000,0,,0.670284,28.000000,21.000000,0.583333,3969.761400,1407.136357,235.272186,0.733265,0.218047,0.095988,0.321935,71.180435,0.065908,0.517514,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/6/0,2,2,
606,1483,70.094000,0,,0.683259,30.000000,21.000000,0.625000,4083.870501,1430.310010,229.792305,0.745341,0.212968,0.096043,0.324124,76.561905,0.070891,0.534003,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/6/0,2,2,
607,1485,70.187000,0,,0.678203,30.000000,21.000000,0.625000,4038.443845,1426.325191,230.170756,0.743265,0.213319,0.093832,0.321539,78.985626,0.073135,0.531722,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/6/0,2,2,
608,1487,70.281000,0,,0.645312,26.000000,20.000000,0.541667,4072.604419,1426.714111,245.741033,0.743467,0.227749,0.093500,0.320763,80.305305,0.074357,0.516521,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/4/0,2,2,
609,1489,70.391000,0,,0.682092,30.000000,21.000000,0.625000,4041.130313,1427.216418,230.302792,0.743729,0.213441,0.095557,0.323175,76.879021,0.071184,0.532015,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/6/0,2,2,
610,1491,70.484000,0,,0.679530,30.000000,21.000000,0.625000,4052.155977,1425.662797,231.650864,0.742920,0.214690,0.094992,0.322589,78.851151,0.073010,0.529927,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/6/0,2,2,
611,1493,70.594000,0,,0.679540,30.000000,21.000000,0.625000,3971.464665,1426.136031,233.501724,0.743166,0.216406,0.095620,0.322437,79.569511,0.073675,0.528310,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/5/0,2,2,
612,1495,70.687000,0,,0.647438,26.000000,20.000000,0.541667,4058.434539,1425.873911,249.332030,0.743030,0.231077,0.095838,0.323453,80.684387,0.074708,0.512607,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/3/0,2,2,
613,1497,70.781000,0,,0.679080,30.000000,21.000000,0.625000,4049.800065,1423.594120,234.845293,0.741842,0.217651,0.096089,0.323419,80.449348,0.074490,0.525754,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/5/0,2,2,
614,1499,70.875000,0,,0.681669,30.000000,21.000000,0.625000,4073.286892,1425.343302,234.565766,0.742753,0.217392,0.097175,0.324843,79.121567,0.073261,0.526871,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/5/0,2,2,
615,1501,70.984000,0,,0.652893,26.000000,20.000000,0.541667,4033.744251,1425.523029,249.246844,0.742847,0.230998,0.098174,0.325763,77.489677,0.071750,0.512517,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/4/3/0,2,2,
616,1503,71.078000,0,,0.683181,30.000000,21.000000,0.625000,3912.039765,1419.496960,234.842185,0.739707,0.217648,0.098119,0.326054,78.138115,0.072350,0.523797,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/3/5/0,2,2,
617,1505,71.172000,0,,0.680810,30.000000,21.000000,0.625000,4003.661394,1412.423999,235.327385,0.736021,0.218098,0.097456,0.325612,79.358093,0.073480,0.519951,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/3/5/0,2,2,
618,1507,71.281000,0,,0.678848,30.000000,21.000000,0.625000,4128.278359,1406.336112,235.414686,0.732848,0.218179,0.096870,0.325464,80.350060,0.074398,0.516995,5,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/3/5/0,2,2,
619,1509,71.375000,0,,0.681371,30.000000,21.000000,0.625000,4213.957317,1402.774642,233.035402,0.730993,0.215973,0.097262,0.326456,77.877632,0.072109,0.517742,5,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/2/6/0,2,2,
620,1511,71.469000,0,,0.614914,25.000000,19.000000,0.520833,4245.345287,1405.655288,249.312147,0.732494,0.231059,0.088515,0.321278,99.269249,0.091916,0.502758,5,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/2/3/0,2,2,
621,1513,71.578000,0,,0.653904,28.000000,20.000000,0.583333,4224.241789,1405.738809,233.105457,0.732537,0.216038,0.091275,0.322912,84.854225,0.078569,0.519052,5,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/2/4/0,2,2,
622,1515,71.672000,0,,0.626390,25.000000,19.000000,0.520833,4052.256946,1405.006367,236.839979,0.732155,0.219500,0.088244,0.321056,86.310219,0.079917,0.514930,5,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/2/3/0,2,2,
623,1517,71.766000,0,,0.627144,26.000000,19.000000,0.541667,4108.387556,1397.776921,231.516167,0.728388,0.214565,0.085116,0.318725,89.969658,0.083305,0.516980,5,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/2/3/0,2,2,
624,1519,71.859000,0,,0.629577,26.000000,19.000000,0.541667,4007.778139,1395.544175,228.065067,0.727225,0.211367,0.084594,0.317859,86.436386,0.080034,0.519500,5,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/2/3/0,2,2,
625,1521,71.969000,0,,0.635715,26.000000,19.000000,0.541667,4027.627183,1390.333482,222.707433,0.724509,0.206402,0.084929,0.318400,79.661530,0.073761,0.522694,5,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/2/4/0,2,2,
626,1523,72.062000,0,,0.570895,24.000000,18.000000,0.500000,3933.807388,1363.194722,227.968137,0.710367,0.211277,0.069576,0.305041,115.784309,0.107208,0.505203,4,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/0/2/0,2,2,
627,1525,72.156000,0,,0.577649,24.000000,18.000000,0.500000,3651.232688,1359.872437,218.994010,0.708636,0.202960,0.068983,0.304433,107.626892,0.099655,0.513345,4,1,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/0/4/0,2,2,
628,1527,72.266000,0,,0.583218,24.000000,18.000000,0.500000,3789.855775,1356.103505,209.721877,0.706672,0.194367,0.067692,0.302926,99.897049,0.092497,0.521776,4,0,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/0/5/0,2,2,
629,1529,72.359000,0,,0.588110,24.000000,18.000000,0.500000,3845.871510,1356.733124,204.368325,0.707000,0.189405,0.067668,0.303023,94.700607,0.087686,0.527860,4,0,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/0/6/0,2,2,
630,1531,72.469000,0,,0.576641,22.000000,17.000000,0.458333,3602.570473,1353.961798,209.320561,0.705556,0.193995,0.068303,0.303202,90.451614,0.083751,0.521330,4,0,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/0/4/0,2,2,
631,1533,72.562000,0,,0.590092,24.000000,18.000000,0.500000,3215.640847,1341.993566,199.811948,0.699319,0.185183,0.066709,0.300722,90.355209,0.083662,0.526950,4,0,3:0 3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/0/6/0,2,2,
632,1535,72.656000,0,,0.591570,24.000000,18.000000,0.500000,3373.597922,1332.754087,200.904359,0.694504,0.186195,0.067656,0.300249,89.079254,0.082481,0.522122,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/6/0,2,2,
633,1537,72.750000,0,,0.570422,22.000000,17.000000,0.458333,3127.032006,1322.568670,210.165292,0.689197,0.194778,0.066538,0.300680,92.949326,0.086064,0.507850,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/4/0,2,2,
634,1539,72.844000,0,,0.577895,24.000000,18.000000,0.500000,3263.513221,1309.462453,204.619013,0.682367,0.189638,0.064374,0.299127,98.798508,0.091480,0.509083,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/6/0,2,2,
635,1541,72.937000,0,,0.563519,24.000000,18.000000,0.500000,3515.183592,1298.949498,211.790669,0.676889,0.196284,0.061656,0.297092,110.564064,0.102374,0.497057,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/5/0,1,2,
636,1543,73.047000,0,,0.551200,24.000000,18.000000,0.500000,3723.351624,1293.013631,220.046992,0.673796,0.203936,0.059942,0.295203,121.428093,0.112433,0.485507,4,1,3:0 3:1 4:0 4:1 5:0 5:1,0/0/2/0,1,1,
637,1545,73.141000,0,,0.628240,26.000000,19.000000,0.541667,3809.190934,1307.988802,212.998200,0.681599,0.197403,0.076636,0.304514,70.941437,0.065687,0.499085,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/3/0,1,2,
638,1547,73.250000,0,,0.621674,26.000000,19.000000,0.541667,3880.242960,1302.096680,218.072764,0.678529,0.202106,0.075871,0.303614,76.631531,0.070955,0.491148,4,1,3:0 3:1 4:0 4:1 5:0 5:1,0/0/2/0,1,2,
639,1549,73.344000,0,,0.640799,28.000000,20.000000,0.583333,3943.473170,1300.518162,213.014359,0.677706,0.197418,0.077646,0.304339,74.696198,0.069163,0.496256,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/4/0,1,2,
640,1551,73.437000,0,,0.627065,26.000000,20.000000,0.541667,4247.070041,1287.132831,222.078711,0.670731,0.205819,0.079299,0.305423,73.388962,0.067953,0.481023,4,1,3:0 3:1 4:0 4:1 5:0 5:1,0/0/4/0,1,2,
641,1553,73.531000,0,,0.680016,32.000000,22.000000,0.666667,4261.384799,1260.458220,202.324801,0.656831,0.187511,0.082052,0.308825,68.664291,0.063578,0.494459,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,2,
642,1555,73.641000,0,,0.680812,32.000000,22.000000,0.666667,4256.710503,1251.705168,203.570243,0.652269,0.188666,0.083154,0.310919,68.627014,0.063544,0.490133,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,2,
643,1557,73.750000,0,,0.673723,32.000000,22.000000,0.666667,4641.433939,1244.158667,206.839339,0.648337,0.191695,0.082018,0.311215,74.700775,0.069167,0.483850,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,2,
644,1559,73.844000,0,,0.672955,32.000000,22.000000,0.666667,4756.367469,1238.344990,207.929460,0.645307,0.192706,0.082254,0.311754,75.479614,0.069889,0.480716,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,2,
645,1561,73.953000,0,,0.669050,32.000000,22.000000,0.666667,4695.830066,1229.803656,206.408422,0.640857,0.191296,0.080597,0.311916,77.615891,0.071867,0.479872,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,2,
646,1563,74.062000,0,,0.676142,32.000000,22.000000,0.666667,4839.362015,1226.441683,201.403723,0.639105,0.186658,0.081763,0.313946,71.332771,0.066049,0.484837,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,2,
647,1565,74.172000,0,,0.651566,28.000000,21.000000,0.583333,4753.844253,1224.516316,204.855488,0.638101,0.189857,0.081956,0.316236,64.788597,0.059989,0.480127,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/6/0,1,2,
648,1567,74.281000,0,,0.683936,32.000000,22.000000,0.666667,4316.129133,1216.553755,187.178759,0.633952,0.173474,0.080112,0.315473,61.258495,0.056721,0.499124,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,2,
649,1569,74.391000,0,,0.661557,30.000000,21.000000,0.625000,4092.483971,1196.471983,189.697713,0.623487,0.175809,0.075781,0.312055,62.488453,0.057860,0.490610,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/6/0,1,2,
650,1571,74.500000,0,,0.638886,28.000000,21.000000,0.583333,4230.226385,1184.788162,188.415536,0.617399,0.174621,0.070861,0.307126,64.497101,0.059720,0.489192,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/6/0,1,2,
651,1573,74.625000,0,,0.618485,26.000000,20.000000,0.541667,4431.523240,1194.081491,195.873554,0.622242,0.181532,0.068452,0.303523,66.707481,0.061766,0.482420,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/5/0,1,2,
652,1575,74.734000,0,,0.662566,32.000000,22.000000,0.666667,4623.772380,1158.323530,179.031891,0.603608,0.165924,0.067589,0.301041,67.219124,0.062240,0.494654,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,2,
653,1577,74.844000,0,,0.667636,32.000000,22.000000,0.666667,4554.994777,1147.751911,171.845154,0.598099,0.159263,0.066955,0.300002,60.911152,0.056399,0.501448,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,2,2,
654,1579,74.953000,0,,0.513854,22.000000,17.000000,0.458333,4047.757213,1156.654638,203.572288,0.602738,0.188668,0.045055,0.290635,121.872597,0.112845,0.463644,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/6/0,1,1,
655,1581,75.062000,0,,0.537048,24.000000,18.000000,0.500000,4262.288695,1131.914777,188.688217,0.589846,0.174873,0.045227,0.291025,113.601265,0.105186,0.477032,4,0,3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,1,
656,1583,75.172000,0,,0.541708,24.000000,18.000000,0.500000,4509.803519,1122.840233,182.952659,0.585117,0.169558,0.044928,0.290484,108.141060,0.100131,0.482570,4,0,2:0 2:1 3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,1,
657,1585,75.281000,0,,0.546412,24.000000,18.000000,0.500000,4366.864794,1121.345614,178.172607,0.584339,0.165128,0.045043,0.290133,103.362816,0.095706,0.488370,4,0,2:0 2:1 3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,1,
658,1587,75.406000,0,,0.549996,24.000000,18.000000,0.500000,4083.828672,1116.953763,172.215697,0.582050,0.159607,0.044259,0.289639,98.735313,0.091422,0.495176,4,0,2:0 2:1 3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,1,1,
659,1589,75.500000,0,,0.559201,24.000000,18.000000,0.500000,4103.155161,1110.578036,163.056673,0.578727,0.151118,0.044325,0.289553,88.979980,0.082389,0.505799,4,0,2:0 2:1 3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,2,1,
660,1591,75.609000,0,,0.567067,24.000000,18.000000,0.500000,4069.027903,1111.992180,155.075887,0.579464,0.143722,0.044462,0.290215,81.042870,0.075040,0.516234,4,0,2:0 2:1 3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,2,1,
661,1593,75.719000,0,,0.572689,24.000000,18.000000,0.500000,4059.727948,1112.825399,147.588778,0.579899,0.136783,0.043975,0.290203,74.834251,0.069291,0.525948,4,0,2:0 2:1 3:0 3:1 4:0 4:1 5:0 5:1,0/0/8/0,2,1,
662,1595,75.812000,0,,0.578780,24.000000,18.000000,0.500000,4181.756610,1111.368080,142.086885,0.579139,0.131684,0.044170,0.289993,68.590340,0.063510,0.532766,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,1,
663,1597,75.906000,0,,0.581965,24.000000,18.000000,0.500000,3940.049589,1110.464536,137.825619,0.578668,0.127735,0.043797,0.289439,64.875122,0.060070,0.538090,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,1,
664,1599,76.016000,0,,0.540429,18.000000,16.000000,0.375000,3822.655116,1164.790900,148.299747,0.606978,0.137442,0.043350,0.289321,60.581543,0.056094,0.534589,4,0,2:0 3:0 4:0 5:0,0/0/4/0,2,1,
665,1601,76.125000,0,,0.444496,16.000000,13.000000,0.333333,3911.074880,1107.823097,163.414279,0.577292,0.151450,0.022540,0.284512,125.563293,0.116262,0.504899,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
666,1603,76.219000,0,,0.448222,16.000000,13.000000,0.333333,3785.375483,1108.939034,158.431771,0.577873,0.146832,0.022212,0.285496,121.463562,0.112466,0.511453,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
667,1605,76.328000,0,,0.437657,14.000000,12.000000,0.291667,3685.807302,1146.540410,158.588735,0.597468,0.146978,0.022008,0.286529,117.173874,0.108494,0.517928,4,0,2:0 3:0 4:0 5:0,0/0/6/0,2,0,
668,1607,76.422000,0,,0.454179,16.000000,13.000000,0.333333,3731.743070,1108.681808,151.379208,0.577739,0.140296,0.021897,0.286914,114.965179,0.106449,0.520443,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
669,1609,76.531000,0,,0.451560,16.000000,13.000000,0.333333,3734.406667,1108.272526,152.868140,0.577526,0.141676,0.021502,0.286352,117.317749,0.108628,0.518472,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
670,1611,76.625000,0,,0.565916,21.000000,16.000000,0.437500,3975.441559,1137.383664,131.988266,0.592696,0.122325,0.041056,0.290453,55.065937,0.050987,0.549966,4,0,2:0 3:0 4:0 5:0,0/0/13/0,2,1,
671,1613,76.734000,1,79,0.571426,22.000000,17.000000,0.458333,3925.911723,1123.255091,129.987911,0.585334,0.120471,0.040723,0.290120,56.854473,0.052643,0.550135,4,0,2:0 3:0 4:0 5:0,0/0/14/0,2,1,0.168548
672,1615,76.828000,0,,0.566040,21.000000,16.000000,0.437500,3821.343123,1140.438134,130.827929,0.594288,0.121249,0.040716,0.290882,54.731251,0.050677,0.551982,4,0,2:0 3:0 4:0 5:0,0/0/13/0,2,1,
673,1617,76.922000,0,,0.534440,17.000000,14.000000,0.354167,3747.735959,1128.048110,144.837607,0.587831,0.134233,0.040085,0.291276,52.945362,0.049023,0.531977,4,0,2:0 3:0 4:0 5:0,0/0/9/0,2,1,
674,1619,77.016000,0,,0.458666,16.000000,13.000000,0.333333,3625.574923,1111.335220,145.897361,0.579122,0.135215,0.021536,0.287579,109.994095,0.101846,0.527879,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
675,1621,77.125000,0,,0.446494,14.000000,12.000000,0.291667,3623.136977,1148.758527,146.682420,0.598624,0.135943,0.021112,0.288270,107.236961,0.099293,0.533412,4,0,2:0 3:0 4:0 5:0,0/0/6/0,2,0,
676,1623,77.219000,0,,0.462807,16.000000,13.000000,0.333333,3574.813632,1107.462395,139.415727,0.577104,0.129208,0.020888,0.288246,105.046104,0.097265,0.535596,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
677,1625,77.312000,0,,0.463965,16.000000,13.000000,0.333333,3626.998860,1105.835464,138.522660,0.576256,0.128381,0.020908,0.287924,103.756134,0.096070,0.536500,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
678,1627,77.406000,0,,0.460575,16.000000,13.000000,0.333333,3442.670882,1102.508797,140.343300,0.574523,0.130068,0.020365,0.286947,106.694450,0.098791,0.533673,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
679,1629,77.516000,0,,0.446237,14.000000,12.000000,0.291667,3614.492208,1135.679435,143.356418,0.591808,0.132860,0.019899,0.286347,105.897804,0.098054,0.535201,4,0,2:0 3:0 4:0 5:0,0/0/6/0,2,0,
680,1631,77.609000,0,,0.467668,16.000000,13.000000,0.333333,3416.744615,1100.116230,133.867598,0.573276,0.124066,0.020671,0.287684,99.565155,0.092190,0.541656,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
681,1633,77.703000,0,,0.471511,16.000000,13.000000,0.333333,3315.858125,1105.653881,127.557797,0.576161,0.118219,0.019800,0.288919,94.863403,0.087836,0.550559,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
682,1635,77.797000,0,,0.477795,16.000000,13.000000,0.333333,3413.464766,1108.447914,123.756376,0.577617,0.114695,0.020806,0.290089,89.423630,0.082800,0.555849,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
683,1637,77.891000,0,,0.479719,16.000000,13.000000,0.333333,3383.632290,1109.524689,124.571477,0.578179,0.115451,0.021803,0.290017,88.418488,0.081869,0.554959,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
684,1639,78.000000,0,,0.455644,14.000000,12.000000,0.291667,3449.505370,1148.861489,135.098204,0.598677,0.125207,0.020541,0.288513,97.284309,0.090078,0.548101,4,0,2:0 3:0 4:0 5:0,0/0/6/0,2,0,
685,1641,78.094000,0,,0.468586,16.000000,13.000000,0.333333,3594.829122,1110.667278,133.954882,0.578774,0.124147,0.020937,0.287939,99.095383,0.091755,0.543085,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
686,1643,78.187000,0,,0.470100,16.000000,13.000000,0.333333,3600.358822,1110.899975,133.609814,0.578895,0.123827,0.021421,0.288608,98.032021,0.090770,0.543563,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
687,1645,78.297000,0,,0.535864,17.000000,14.000000,0.354167,3584.885103,1129.108474,130.830785,0.588384,0.121252,0.037059,0.292503,49.565735,0.045894,0.550022,4,0,2:0 3:0 4:0 5:0,0/0/9/0,2,1,
688,1647,78.391000,0,,0.539222,17.000000,14.000000,0.354167,3677.934744,1179.578534,126.748938,0.614684,0.117469,0.037640,0.292825,49.048004,0.045415,0.564770,4,0,2:0 3:0 4:0 5:0,0/0/9/0,2,1,
689,1649,78.484000,0,,0.521074,15.000000,13.000000,0.312500,3513.720592,1168.931344,134.893952,0.609136,0.125018,0.036949,0.293153,50.094158,0.046383,0.552309,4,0,2:0 3:0 4:0 5:0,0/0/7/0,2,1,
690,1651,78.578000,0,,0.473021,16.000000,13.000000,0.333333,3278.189896,1119.510689,131.987880,0.583382,0.122324,0.021944,0.290385,95.782013,0.088687,0.546976,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
691,1653,78.687000,0,,0.480256,16.000000,13.000000,0.333333,3208.041292,1127.981819,127.144709,0.587797,0.117836,0.022915,0.290935,89.494568,0.082865,0.554541,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
692,1655,78.781000,0,,0.484127,16.000000,13.000000,0.333333,3348.957419,1135.951580,125.417252,0.591950,0.116235,0.023700,0.290738,86.474304,0.080069,0.558087,4,0,2:0 3:0 4:0 5:0,0/0/8/0,2,0,
693,1657,78.891000,0,,0.486945,16.000000,13.000000,0.333333,3398.838900,1140.249847,123.929396,0.594190,0.114856,0.024172,0.290231,84.122665,0.077891,0.560728,4,0,3:0 4:0 5:0,0/0/8/0,2,0,
694,1659,78.984000,0,,0.489900,16.000000,13.000000,0.333333,3320.607994,1143.159233,121.081842,0.595706,0.112217,0.024225,0.290541,81.184402,0.075171,0.564864,4,0,3:0 4:0 5:0,0/0/8/0,2,0,
695,1661,79.078000,0,,0.473914,14.000000,12.000000,0.291667,3298.342175,1182.793832,122.934360,0.616359,0.113934,0.023103,0.291320,82.176872,0.076090,0.570240,4,0,3:0 4:0 5:0,0/0/6/0,2,0,
696,1663,79.172000,0,,0.499861,16.000000,13.000000,0.333333,3289.309839,1143.287651,115.096089,0.595773,0.106669,0.025992,0.293119,72.705612,0.067320,0.572506,4,0,3:0 4:0 5:0,0/0/8/0,2,1,
697,1665,79.266000,0,,0.497517,16.000000,13.000000,0.333333,3273.727773,1142.167892,116.697238,0.595189,0.108153,0.025718,0.293696,74.853355,0.069309,0.570272,4,0,3:0 4:0 5:0,0/0/8/0,2,1,
698,1667,79.375000,0,,0.494314,16.000000,13.000000,0.333333,3299.437415,1141.930447,119.838927,0.595065,0.111065,0.025592,0.293154,78.006599,0.072228,0.566230,4,0,3:0 4:0 5:0,0/0/8/0,2,1,
699,1669,79.469000,0,,0.489430,16.000000,13.000000,0.333333,3371.177355,1140.878822,123.988183,0.594517,0.114910,0.025267,0.292569,82.731735,0.076603,0.560763,4,0,3:0 4:0 5:0,0/0/8/0,2,1,
